run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,answer_position,prompts,answer_contains,avg_kept_tokens,fallback_steps
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,early,8,0.5,1146.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,late,8,0.875,1139.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,middle,8,1.0,1146.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,early,8,0.0,260.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,late,8,0.875,260.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,middle,8,0.0,260.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,early,8,0.0,388.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,late,8,0.875,388.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,middle,8,0.0,388.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_512,early,8,0.0,516.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_512,late,8,0.875,516.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_512,middle,8,0.5,516.0,0
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,early,8,0.0,516.0,192
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,late,8,0.875,516.0,192
outputs/experiments/20260710_150144_956261_longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed53_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,middle,8,0.5,516.0,192
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,early,8,1.0,622.25,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,late,8,0.75,621.375,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,middle,8,1.0,622.25,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_256,early,8,0.0,260.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_256,late,8,0.75,260.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_256,middle,8,0.375,260.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,early,8,0.0,388.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,late,8,0.75,388.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,middle,8,1.0,388.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_512,early,8,0.5,516.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_512,late,8,0.75,516.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_512,middle,8,1.0,516.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,early,8,0.5,516.0,59
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,late,8,0.75,516.0,45
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,uckv_budget,middle,8,1.0,516.0,56
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,early,8,0.75,1143.625,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,late,8,0.75,1143.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,middle,8,1.0,1143.75,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,early,8,0.0,260.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,late,8,0.875,260.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,middle,8,0.0,260.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,early,8,0.0,388.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,late,8,0.875,388.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,middle,8,0.0,388.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_512,early,8,0.0,516.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_512,late,8,0.75,516.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_512,middle,8,0.5,516.0,0
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,early,8,0.0,516.0,98
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,late,8,0.75,516.0,62
outputs/experiments/20260710_154721_814859_longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed59_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,middle,8,0.5,516.0,86
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,early,8,0.875,618.0,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,late,8,0.75,619.375,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,full,middle,8,1.0,621.5,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_256,early,8,0.0,260.0,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_256,late,8,0.875,260.0,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_256,middle,8,0.0,260.0,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,early,8,0.0,388.0,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,late,8,0.875,388.0,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_384,middle,8,1.0,388.0,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_512,early,8,0.375,516.0,0
outputs/experiments/20260710_163512_740942_longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512_HuggingFaceTB__SmolLM2-135M-Instruct,longshift_smollm2_chat_retrieval48_seed61_shortcal_longeval_thr01_tol036_w512,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,calibration,sink4_window_512,late,8,0.75,516.0,0
