run_dir,run_label,model,prompt_format,max_new_tokens,kl_risk_threshold,uckv_risk_tolerance,split,policy,task_type,prompts,answer_contains,avg_kept_tokens,fallback_steps,avg_kl,top1_mismatch_rate,avg_retained_ratio,avg_full_tokens,replay_metric_source
outputs/experiments/20260709_111705_352276_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol034_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol034,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.34,evaluation,uckv_budget,kv_retrieval,72,0.9305555555555556,274.1261574074074,240,0.0007940227786452,0.0,0.97898080773942,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_114702_149047_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol035_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol035,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.35,evaluation,uckv_budget,kv_retrieval,72,0.9305555555555556,266.4166666666667,181,0.0009257983083651,0.0,0.968152859573195,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_115559_171376_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol036_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol036,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,kv_retrieval,72,0.9305555555555556,259.21180555555554,159,0.0010850586454704,0.0040509259259259,0.9541777749378506,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_120444_978771_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0365_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0365,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.365,evaluation,uckv_budget,kv_retrieval,72,0.8888888888888888,255.51099537037038,153,0.0013286686046272,0.0052083333333333,0.9448899812534782,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_121318_654073_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol037_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol037,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.37,evaluation,uckv_budget,kv_retrieval,72,0.875,253.44097222222223,151,0.0077066155400017,0.0086805555555555,0.936978982960664,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_122251_822690_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0375_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol0375,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.375,evaluation,uckv_budget,kv_retrieval,72,0.8472222222222222,250.74826388888889,150,0.025167634144626,0.0127314814814814,0.9265810348412894,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_123227_951184_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol038_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol038,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.38,evaluation,uckv_budget,kv_retrieval,72,0.8472222222222222,248.59027777777777,150,0.0397256718008131,0.0173611111111111,0.916486707902088,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_124222_025733_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol039_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol039,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.39,evaluation,uckv_budget,kv_retrieval,72,0.8333333333333334,243.93981481481484,106,0.0499714855505132,0.0196759259259259,0.8974624411743193,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_125114_568875_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol04_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol04,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.4,evaluation,uckv_budget,kv_retrieval,72,0.7916666666666666,237.64641203703707,53,0.0646750325206796,0.0231481481481481,0.8838779777791458,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_125907_557186_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol042_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol042,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.42,evaluation,uckv_budget,kv_retrieval,72,0.7638888888888888,233.35300925925927,26,0.0984056737366152,0.0300925925925925,0.8656033638171118,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_130657_329956_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol044_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol044,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.44,evaluation,uckv_budget,kv_retrieval,72,0.7638888888888888,232.93518518518516,24,0.1095990790053313,0.0324074074074074,0.8596723425523071,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_131444_980955_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol046_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol046,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.46,evaluation,uckv_budget,kv_retrieval,72,0.75,231.43171296296293,22,0.1118581122051045,0.0335648148148148,0.8530472719435055,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_132234_854683_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol048_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol048,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.48,evaluation,uckv_budget,kv_retrieval,72,0.7361111111111112,206.82175925925924,22,0.1237925446893693,0.0358796296296296,0.8203556128583172,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_133017_799044_final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol05_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval144_seed29_reuse_thr01_w384_tol05,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.5,evaluation,uckv_budget,kv_retrieval,72,0.6805555555555556,190.61342592592592,20,0.1388746749122554,0.0399305555555555,0.7769905641721451,287.59722222222223,fixed_candidate_simulation
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,kv_retrieval,48,0.9791666666666666,286.0416666666667,0,0.0,0.0,1.0,286.0416666666667,actual_replay
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_128,kv_retrieval,48,0.5416666666666666,132.0,0,0.325334607329199,0.0911458333333333,0.5074712205533677,286.0416666666667,actual_replay
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_192,kv_retrieval,48,0.7916666666666666,190.47916666666666,0,0.1523106028207849,0.0477430555555555,0.7212808521236928,286.0416666666667,actual_replay
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,kv_retrieval,48,0.8333333333333334,235.97395833333334,0,0.1150924616313079,0.0286458333333333,0.8649447480756324,286.0416666666667,actual_replay
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,kv_retrieval,48,0.8958333333333334,267.0677083333333,0,0.0666590157771916,0.0130208333333333,0.9519623989068916,286.0416666666667,actual_replay
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,kv_retrieval,48,0.9791666666666666,283.63107638888886,0,0.0003230605867406,0.0,0.9940201185387354,286.0416666666667,actual_replay
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_64,kv_retrieval,48,0.3541666666666667,68.0,0,0.5092745277466693,0.125,0.261424568163856,286.0416666666667,actual_replay
outputs/experiments/20260709_133848_943893_final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed31_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,kv_retrieval,48,0.9791666666666666,269.0538194444444,89,0.0024304242066599,0.0112847222222222,0.9224768894968176,286.0416666666667,actual_replay
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,full,kv_retrieval,48,0.9583333333333334,286.1041666666667,0,0.0,0.0,1.0,286.1041666666667,actual_replay
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_128,kv_retrieval,48,0.5416666666666666,132.0,0,0.3423686857528928,0.0972222222222222,0.5075081676912757,286.1041666666667,actual_replay
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_192,kv_retrieval,48,0.7916666666666666,190.625,0,0.1409102028225231,0.0407986111111111,0.7222633205951541,286.1041666666667,actual_replay
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_256,kv_retrieval,48,0.7916666666666666,235.5972222222222,0,0.1344044910476315,0.03125,0.8640225252014623,286.1041666666667,actual_replay
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_320,kv_retrieval,48,0.875,266.82899305555554,0,0.0664084740971742,0.0130208333333333,0.9512313019453632,286.1041666666667,actual_replay
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_384,kv_retrieval,48,0.9583333333333334,283.56944444444446,0,0.0006128308618319,0.0,0.9937181067193274,286.1041666666667,actual_replay
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,sink4_window_64,kv_retrieval,48,0.3333333333333333,68.0,0,0.5294156074684866,0.1276041666666666,0.2614436015379299,286.1041666666667,actual_replay
outputs/experiments/20260709_153604_895075_final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384_HuggingFaceTB__SmolLM2-135M-Instruct,final_smollm2_chat_retrieval96_seed37_confirm_thr01_besttol_w384,HuggingFaceTB/SmolLM2-135M-Instruct,chat_template,24,0.01,0.36,evaluation,uckv_budget,kv_retrieval,48,0.9583333333333334,263.13628472222223,80,0.0036286517730849,0.0095486111111111,0.8982404454859881,286.1041666666667,actual_replay
